resort|confirmation_no|resv_status|business_date|market_code|country_code|no_rooms_cal|rev_cal
Example|587023|RESERVED|20/7/23|test9|KR|1|2893.58
Example|587790|RESERVED|20/7/23|test9|KR|1|2643.58
Example|586384|RESERVED|20/7/23|test12|KR|1|3870
Example|587972|RESERVED|20/7/23|test6|CA|1|4807.59
Example|588572|RESERVED|20/7/23|test12|HK|1|3852.7
Example|588871|RESERVED|20/7/23|test17|TH|1|2923.88
Example|589770|RESERVED|20/7/23|test12|QA|1|3145.78
Example|589771|RESERVED|20/7/23|test12|QA|1|3145.78
Example|589855|RESERVED|20/7/23|test11|GB|1|3145.77
Example|589859|RESERVED|20/7/23|test11|GB|1|3947.67
Example|589853|RESERVED|20/7/23|test11|GB|1|3145.77
Example|590092|RESERVED|20/7/23|test14|JP|1|3308.45
Example|590328|RESERVED|20/7/23|test4|TH|1|3113.01
Example|590306|RESERVED|20/7/23|test9|SA|1|2710.11
Example|590634|RESERVED|20/7/23|test19|NULL|1|3689.48
Example|590507|RESERVED|20/7/23|test10|NULL|1|3981.48
Example|585337|RESERVED|20/7/23|test7|OM|1|4017.99
Example|585338|RESERVED|20/7/23|test7|OM|1|4018
Example|590665|RESERVED|20/7/23|test9|KR|1|2336.74
Example|590973|RESERVED|20/7/23|test10|NULL|1|4231.48
Example|590974|RESERVED|20/7/23|test10|NULL|1|4231.48
Example|590923|RESERVED|20/7/23|test7|MY|1|3379.99
Example|591098|RESERVED|20/7/23|test7|IN|1|4181.9
Example|590922|RESERVED|20/7/23|test7|MY|1|3130
Example|591083|RESERVED|20/7/23|test21|TH|1|3200
Example|591854|RESERVED|20/7/23|test12|SA|1|4468.37
Example|592098|RESERVED|20/7/23|test11|QA|1|3361.04
Example|592431|RESERVED|21/7/23|test9|TH|1|2554.51
Example|592368|RESERVED|21/7/23|test15|DE|1|3966.68
Example|592560|RESERVED|21/7/23|test14|AE|1|5100.02
Example|592555|RESERVED|21/7/23|test14|NULL|1|3300.02
Example|592557|RESERVED|21/7/23|test14|NULL|1|3300.02
Example|592650|RESERVED|21/7/23|test20|GB|1|2298.85
Example|592651|RESERVED|21/7/23|test9|TH|1|2299.06
Example|592429|RESERVED|21/7/23|test21|TH|1|3250
Example|592933|RESERVED|21/7/23|test20|TH|1|2388.7
Example|593204|RESERVED|21/7/23|test7|IN|1|3729.81
Example|593015|RESERVED|21/7/23|test20|SA|1|2048.85
Example|593124|RESERVED|21/7/23|test7|IN|1|3729.8
Example|593366|RESERVED|21/7/23|test9|TH|1|3413.13
Example|593380|RESERVED|21/7/23|test20|TH|1|2048.85
Example|593333|RESERVED|21/7/23|test9|KR|1|2299.06
Example|593531|RESERVED|21/7/23|test20|IN|1|2048.85
Example|593532|RESERVED|21/7/23|test20|IN|1|2048.85
Example|594629|RESERVED|21/7/23|test7|PH|1|5105.55
Example|594630|RESERVED|21/7/23|test7|PH|1|5105.55
Example|594684|RESERVED|21/7/23|test20|TH|1|2133.81
Example|594371|RESERVED|20/7/23|test9|JP|1|2303.74
Example|595425|RESERVED|20/7/23|test11|MY|1|4050
Example|595230|RESERVED|20/7/23|test7|FR|1|3821.35
Example|595259|RESERVED|20/7/23|test11|CN|1|3645
Example|595261|RESERVED|20/7/23|test11|CN|1|3608.55
Example|595255|RESERVED|20/7/23|test11|CN|1|3608.55
Example|595299|RESERVED|20/7/23|test20|KR|1|2133.82
Example|595293|RESERVED|20/7/23|test21|JP|1|2978.54
Example|595418|RESERVED|20/7/23|test11|PK|1|3247.69
Example|595309|RESERVED|20/7/23|test11|CN|1|3608.55
Example|NULL|NULL|20/7/23|test40|NULL|1|2718.78
Example|NULL|NULL|20/7/23|test3|NULL|5|14018.7
Example|NULL|NULL|20/7/23|test3|NULL|10|30586.2
Example|594964|RESERVED|20/7/23|test11|IN|1|3325.05
Example|595187|RESERVED|20/7/23|test9|US|1|3415.37
Example|595134|RESERVED|20/7/23|test20|SA|1|2383.82
Example|595013|RESERVED|20/7/23|test40|PH|1|2468.78
Example|591855|RESERVED|20/7/23|test12|SA|1|4468.37
Example|584062|RESERVED|20/7/23|test6|SE|1|4464.24
Example|594940|RESERVED|20/7/23|test9|KR|1|2626.51
Example|595014|RESERVED|20/7/23|test40|PH|1|2468.78
Example|595175|RESERVED|20/7/23|test7|HK|1|4342.07
Example|592219|RESERVED|20/7/23|test21|TH|1|3000
Example|595007|RESERVED|20/7/23|test40|SG|1|2468.78
Example|594942|RESERVED|20/7/23|test9|US|1|3603.48
Example|595002|RESERVED|20/7/23|test40|SG|1|2468.78
Example|594953|RESERVED|20/7/23|test20|DE|1|2303.74
Example|594756|RESERVED|20/7/23|test7|CN|1|4800
Example|595046|RESERVED|20/7/23|test7|CN|1|4800
Example|595071|RESERVED|20/7/23|test7|EG|1|3750.08
Example|595003|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595004|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595005|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595015|RESERVED|20/7/23|test40|TH|1|2468.78
Example|594999|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595006|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595008|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595009|RESERVED|20/7/23|test40|ID|1|2468.78
Example|595010|RESERVED|20/7/23|test40|ID|1|2468.78
Example|595001|RESERVED|20/7/23|test40|SG|1|2468.78
Example|595000|RESERVED|20/7/23|test40|SG|1|2468.78
Example|594882|RESERVED|20/7/23|test17|TH|1|3104
Example|594990|RESERVED|20/7/23|test17|TH|1|3511.99
Example|590986|RESERVED|20/7/23|test14|PT|1|3354.06
Example|590042|RESERVED|20/7/23|test11|BD|1|3177.54
Example|594074|CHECKED IN|20/7/23|test20|JP|1|2638.7
Example|593482|RESERVED|20/7/23|test7|IT|1|3416.47
Example|593483|RESERVED|20/7/23|test7|IT|1|3416.47
Example|590931|CHECKED IN|20/7/23|test21|DZ|1|2950
Example|595016|RESERVED|20/7/23|test40|MY|1|2468.78
Example|595018|RESERVED|20/7/23|test40|MY|1|2468.78
Example|595019|RESERVED|20/7/23|test40|CN|1|2468.78
Example|595020|RESERVED|20/7/23|test40|CN|1|2468.78
Example|595022|RESERVED|20/7/23|test40|IN|1|2468.78
Example|595021|RESERVED|20/7/23|test40|CN|1|2468.78
Example|594823|CHECKED IN|20/7/23|test9|TW|1|3415.37
Example|595143|RESERVED|20/7/23|test20|SA|1|2818.39
Example|595100|RESERVED|20/7/23|test19|NULL|1|4009.51
Example|595101|RESERVED|20/7/23|test19|NULL|1|4009.51
Example|549040|RESERVED|20/7/23|test8|AU|1|1858.46
Example|595098|RESERVED|20/7/23|test19|NULL|1|4009.51
Example|595012|RESERVED|20/7/23|test40|VN|1|2468.78
Example|595011|RESERVED|20/7/23|test40|VN|1|2468.78
Example|595099|RESERVED|20/7/23|test19|NULL|1|4009.51
Example|593022|RESERVED|22/7/23|test7|SG|1|4323.81
Example|593333|RESERVED|22/7/23|test9|KR|1|2264.23
Example|593366|RESERVED|22/7/23|test9|TH|1|3413.13
Example|593531|RESERVED|22/7/23|test20|IN|1|2048.85
Example|593532|RESERVED|22/7/23|test20|IN|1|2048.85
Example|593941|RESERVED|22/7/23|test8|SG|1|2529.61
Example|593980|RESERVED|22/7/23|test3|TH|1|3318.39
Example|586913|RESERVED|22/7/23|test21|TH|1|3350
Example|593812|RESERVED|22/7/23|test9|IN|1|2303.74
Example|593807|RESERVED|22/7/23|test9|IN|1|2303.74
Example|593966|RESERVED|22/7/23|test20|AU|1|2612.97
Example|593959|RESERVED|22/7/23|test20|CN|1|2048.85
Example|593659|RESERVED|22/7/23|test31|TH|1|5806.67
Example|593631|RESERVED|22/7/23|test8|TW|1|2652
Example|594223|RESERVED|22/7/23|test11|JP|1|3456.04
Example|594350|RESERVED|22/7/23|test20|TH|1|2813.51
Example|593990|RESERVED|22/7/23|test3|MY|1|3318.39
Example|594288|RESERVED|22/7/23|test41|FR|1|2592.82
Example|594414|RESERVED|22/7/23|test21|US|1|3700
Example|594119|RESERVED|22/7/23|test41|FR|1|2592.82
Example|594329|RESERVED|22/7/23|test7|IL|1|4190.01
Example|594330|RESERVED|22/7/23|test7|IL|1|4190.01
Example|593988|RESERVED|22/7/23|test3|MY|1|3318.39
Example|594629|RESERVED|22/7/23|test7|PH|1|5161.12
Example|593077|RESERVED|16/7/23|test17|TH|1|2390
Example|594182|RESERVED|16/7/23|test9|AE|1|3158.25
Example|594186|RESERVED|16/7/23|test9|AE|1|3158.25
Example|594243|RESERVED|16/7/23|test11|FR|1|3296.72
Example|594244|RESERVED|16/7/23|test11|FR|1|3296.71
Example|594327|RESERVED|16/7/23|test20|KR|1|2388.7
Example|591362|RESERVED|16/7/23|test21|DE|1|3350
Example|592627|RESERVED|16/7/23|test21|SG|1|3350
Example|594374|RESERVED|16/7/23|test9|TH|1|2303.74
Example|591361|RESERVED|16/7/23|test21|DE|1|3350
Example|594325|RESERVED|16/7/23|test20|KR|1|2388.7
Example|592824|RESERVED|16/7/23|test21|JP|1|3550
Example|582952|RESERVED|16/7/23|test20|OM|1|3068.39
Example|594591|RESERVED|16/7/23|test20|TH|1|2133.81
Example|594593|RESERVED|16/7/23|test20|TH|1|2133.81
Example|594703|RESERVED|16/7/23|test29|NULL|1|6325.55
Example|594706|RESERVED|16/7/23|test14|FR|1|4590
Example|571326|RESERVED|17/7/23|test4|TH|1|2858.65
Example|552449|RESERVED|17/7/23|test10|DE|1|3860.02
Example|576478|RESERVED|17/7/23|test19|JP|1|3759.3
Example|578045|RESERVED|17/7/23|test11|NO|1|3900.82
Example|578046|RESERVED|17/7/23|test11|NO|1|3900.82
Example|578043|RESERVED|17/7/23|test11|NO|1|3900.82
Example|578044|RESERVED|17/7/23|test11|NO|1|3900.82
Example|582950|RESERVED|17/7/23|test20|OM|1|3068.39
Example|582953|RESERVED|17/7/23|test20|OM|1|3068.39
Example|584003|RESERVED|17/7/23|test22|KR|1|3661.84
Example|592164|RESERVED|20/7/23|test12|AE|1|2722.44
Example|592510|RESERVED|20/7/23|test12|MY|1|3024.95
Example|592368|RESERVED|20/7/23|test15|DE|1|4072.22
Example|592555|RESERVED|20/7/23|test14|NULL|1|3395
Example|592560|RESERVED|20/7/23|test14|AE|1|5195
Example|592557|RESERVED|20/7/23|test14|NULL|1|3395
Example|592431|RESERVED|20/7/23|test9|TH|1|2554.51
Example|592630|RESERVED|20/7/23|test12|SA|1|3826.85
Example|592650|RESERVED|20/7/23|test20|GB|1|2298.85
Example|592429|RESERVED|20/7/23|test21|TH|1|3250
Example|592913|RESERVED|20/7/23|test31|NULL|1|4779.45
Example|592912|RESERVED|20/7/23|test31|NULL|1|4779.45
Example|593015|RESERVED|20/7/23|test20|SA|1|2048.85
Example|593124|RESERVED|20/7/23|test7|IN|1|3823.85
Example|593204|RESERVED|20/7/23|test7|IN|1|3823.85
Example|593169|RESERVED|20/7/23|test20|KR|1|2048.85
Example|592933|RESERVED|20/7/23|test20|TH|1|2388.7
Example|593345|RESERVED|20/7/23|test20|JP|1|2048.85
Example|593366|RESERVED|20/7/23|test9|TH|1|3413.13
Example|593380|RESERVED|20/7/23|test20|TH|1|2048.85
Example|593333|RESERVED|20/7/23|test9|KR|1|2333.9
Example|593531|RESERVED|20/7/23|test20|IN|1|2048.85
Example|593532|RESERVED|20/7/23|test20|IN|1|2048.85
Example|594592|RESERVED|20/7/23|test39|TH|1|3607.78
Example|593348|RESERVED|20/7/23|test21|TH|1|3488.32
Example|594736|RESERVED|20/7/23|test20|TH|1|2388.7
Example|594667|RESERVED|20/7/23|test8|TH|1|2738
Example|594740|RESERVED|20/7/23|test7|SA|1|3792.99
Example|594814|RESERVED|20/7/23|test20|TH|1|2561.06
Example|593980|RESERVED|21/7/23|test3|TH|1|3318.39
Example|586913|RESERVED|21/7/23|test21|TH|1|3350
Example|593812|RESERVED|21/7/23|test9|IN|1|2303.74
Example|593807|RESERVED|21/7/23|test9|IN|1|2303.74
Example|593815|RESERVED|21/7/23|test7|IN|1|4145.61
Example|593959|RESERVED|21/7/23|test20|CN|1|2048.85
Example|593631|RESERVED|21/7/23|test8|TW|1|2244
Example|593941|RESERVED|21/7/23|test8|SG|1|2529.61
Example|594223|RESERVED|21/7/23|test11|JP|1|3456.04
Example|594030|RESERVED|21/7/23|test21|CN|1|3850
Example|594254|RESERVED|21/7/23|test11|AU|1|3314.52
Example|594329|RESERVED|21/7/23|test7|IL|1|4190.01
Example|594330|RESERVED|21/7/23|test7|IL|1|4190.01
Example|593988|RESERVED|21/7/23|test3|MY|1|3318.39
Example|593990|RESERVED|21/7/23|test3|MY|1|3318.39
Example|594288|RESERVED|21/7/23|test41|FR|1|2592.82
Example|594119|RESERVED|21/7/23|test41|FR|1|2592.82
Example|594814|RESERVED|21/7/23|test20|TH|1|2561.06
Example|594836|RESERVED|21/7/23|test20|TH|1|2388.7
Example|594881|RESERVED|21/7/23|test20|TH|1|2133.81
Example|569748|RESERVED|22/7/23|test11|FR|1|4561.19
Example|576573|RESERVED|22/7/23|test11|US|1|4812.26
Example|576574|RESERVED|22/7/23|test11|US|1|5655.58
Example|579198|RESERVED|22/7/23|test11|US|1|3460.74
Example|583276|RESERVED|22/7/23|test2|ES|1|2898.47
Example|583277|RESERVED|22/7/23|test2|ES|1|2898.47
Example|583279|RESERVED|22/7/23|test2|ES|1|2898.47
Example|583278|RESERVED|22/7/23|test2|ES|1|2898.47
Example|583546|RESERVED|22/7/23|test2|ES|1|4007.86
Example|583282|RESERVED|22/7/23|test2|ES|1|2898.47
Example|583280|RESERVED|22/7/23|test2|ES|1|2898.47
Example|593706|RESERVED|19/7/23|test20|JP|1|2322.29
Example|593721|RESERVED|19/7/23|test20|KR|1|2048.85
Example|593722|RESERVED|19/7/23|test20|KR|1|2048.85
Example|593748|RESERVED|19/7/23|test7|TH|1|4794.44
Example|593714|RESERVED|19/7/23|test13|TH|1|0
Example|593715|RESERVED|19/7/23|test13|TH|1|0
Example|593716|RESERVED|19/7/23|test13|TH|1|0
Example|593713|RESERVED|19/7/23|test13|TH|1|0
Example|593708|RESERVED|19/7/23|test9|IN|1|2048.85
Example|594105|RESERVED|19/7/23|test12|KW|1|3094.2
Example|594030|RESERVED|19/7/23|test21|CN|1|3850
Example|590933|RESERVED|19/7/23|test12|CH|1|2723.91
Example|594325|RESERVED|19/7/23|test20|KR|1|2388.7
Example|594329|RESERVED|19/7/23|test7|IL|1|4290
Example|594330|RESERVED|19/7/23|test7|IL|1|4290
Example|592627|RESERVED|19/7/23|test21|SG|1|3350
Example|591362|RESERVED|19/7/23|test21|DE|1|3350
Example|594371|RESERVED|19/7/23|test9|JP|1|2303.74
Example|591361|RESERVED|19/7/23|test21|DE|1|3350
Example|592824|RESERVED|19/7/23|test21|JP|1|3550
Example|594814|RESERVED|19/7/23|test20|TH|1|2561.06
Example|569748|RESERVED|21/7/23|test11|FR|1|4561.19
Example|579198|RESERVED|21/7/23|test11|US|1|3460.74
Example|583276|RESERVED|21/7/23|test2|ES|1|2898.47
Example|583277|RESERVED|21/7/23|test2|ES|1|2898.47
Example|583278|RESERVED|21/7/23|test2|ES|1|2898.47
Example|583279|RESERVED|21/7/23|test2|ES|1|2898.47
Example|583280|RESERVED|21/7/23|test2|ES|1|2898.47
Example|583546|RESERVED|21/7/23|test2|ES|1|4007.85
Example|583282|RESERVED|21/7/23|test2|ES|1|2898.47
Example|583283|RESERVED|21/7/23|test2|ES|1|2898.47
Example|587972|RESERVED|21/7/23|test6|CA|1|4764.47
Example|587942|RESERVED|21/7/23|test7|IT|1|4449.65
Example|588197|RESERVED|21/7/23|test8|TH|1|3395.93
Example|583281|RESERVED|21/7/23|test2|ES|1|2648.47
Example|588572|RESERVED|21/7/23|test12|HK|1|3808.14
Example|588578|RESERVED|21/7/23|test14|NO|1|5409.02
Example|588577|RESERVED|21/7/23|test14|NO|1|5534.02
Example|588871|RESERVED|21/7/23|test17|TH|1|2889.88
Example|589079|RESERVED|21/7/23|test7|GB|1|3941.74
Example|589770|RESERVED|21/7/23|test12|QA|1|3105.66
Example|589771|RESERVED|21/7/23|test12|QA|1|3105.66
Example|589855|RESERVED|21/7/23|test11|GB|1|3105.66
Example|589859|RESERVED|21/7/23|test11|GB|1|3907.55
Example|590028|RESERVED|21/7/23|test12|KR|1|2795.1
Example|589853|RESERVED|21/7/23|test11|GB|1|3105.66
Example|590092|RESERVED|21/7/23|test14|JP|1|3266.19
Example|590059|RESERVED|21/7/23|test7|US|1|3497.2
Example|590333|RESERVED|21/7/23|test4|TH|1|2506.81
Example|590351|RESERVED|21/7/23|test21|JP|1|3550
Example|590306|RESERVED|21/7/23|test9|SA|1|2676.13
Example|590422|RESERVED|21/7/23|test9|IN|1|2358.52
Example|590576|RESERVED|21/7/23|test12|NZ|1|2655.33
Example|590536|RESERVED|21/7/23|test9|JP|1|2306.94
Example|590634|RESERVED|21/7/23|test19|NULL|1|3642.44
Example|585337|RESERVED|21/7/23|test7|OM|1|4017.99
Example|585338|RESERVED|21/7/23|test7|OM|1|4018
Example|590665|RESERVED|21/7/23|test9|KR|1|2306.95
Example|590973|RESERVED|21/7/23|test10|NULL|1|4184.44
Example|590974|RESERVED|21/7/23|test10|NULL|1|4184.44
Example|591098|RESERVED|21/7/23|test7|IN|1|4143.8
Example|590991|RESERVED|21/7/23|test17|SA|1|2295.87
Example|590992|RESERVED|21/7/23|test17|SA|1|2295.87
Example|590922|RESERVED|21/7/23|test7|MY|1|3091.9
Example|590923|RESERVED|21/7/23|test7|MY|1|3341.91
Example|591083|RESERVED|21/7/23|test21|TH|1|3200
Example|592098|RESERVED|21/7/23|test11|QA|1|2940.3
Example|592228|RESERVED|21/7/23|test19|NULL|1|3267
Example|592238|RESERVED|21/7/23|test12|IN|1|4250.08
Example|592294|RESERVED|21/7/23|test10|NULL|1|4172.01
Example|592164|RESERVED|21/7/23|test12|AE|1|2381.63
Example|592295|RESERVED|21/7/23|test10|NULL|1|4172.01
Example|595425|RESERVED|22/7/23|test11|MY|1|4150
Example|595256|RESERVED|22/7/23|test20|KR|1|2553.74
Example|595300|RESERVED|22/7/23|test20|DE|1|2133.82
Example|595309|RESERVED|22/7/23|test11|CN|1|3697.64
Example|NULL|NULL|22/7/23|test3|NULL|5|14018.7
Example|NULL|NULL|22/7/23|test3|NULL|10|30586.2
Example|593483|RESERVED|22/7/23|test7|IT|1|3866.43
Example|593482|RESERVED|22/7/23|test7|IT|1|3866.43
Example|595201|RESERVED|22/7/23|test11|CN|1|3955
Example|595202|RESERVED|22/7/23|test11|CN|1|4108.49
Example|594905|RESERVED|22/7/23|test20|JP|1|2303.74
Example|595118|RESERVED|22/7/23|test20|TH|1|2383.82
Example|595187|RESERVED|22/7/23|test9|US|1|3345.71
Example|595156|RESERVED|22/7/23|test9|GB|1|2591.67
Example|595013|RESERVED|22/7/23|test40|PH|1|2468.78
Example|595002|RESERVED|22/7/23|test40|SG|1|2468.78
Example|583283|RESERVED|22/7/23|test2|ES|1|2898.47
Example|586192|RESERVED|22/7/23|test14|AU|1|4241.16
Example|587972|RESERVED|22/7/23|test6|CA|1|4721.02
Example|587942|RESERVED|22/7/23|test7|IT|1|4405.1
Example|588197|RESERVED|22/7/23|test8|TH|1|3361.92
Example|583281|RESERVED|22/7/23|test2|ES|1|2648.47
Example|588578|RESERVED|22/7/23|test14|NO|1|5359
Example|588577|RESERVED|22/7/23|test14|NO|1|5484
Example|588713|RESERVED|22/7/23|test6|AU|1|4693.34
Example|589079|RESERVED|22/7/23|test7|GB|1|3897.2
Example|589161|RESERVED|22/7/23|test12|FI|1|2759.02
Example|589396|RESERVED|22/7/23|test8|JP|1|2339.61
Example|589771|RESERVED|22/7/23|test12|QA|1|3065.58
Example|589770|RESERVED|22/7/23|test12|QA|1|3065.58
Example|589814|RESERVED|22/7/23|test6|MZ|1|4822.9
Example|589951|RESERVED|22/7/23|test8|JP|1|2339.61
Example|589855|RESERVED|22/7/23|test11|GB|1|3065.58
Example|589859|RESERVED|22/7/23|test11|GB|1|3867.48
Example|589853|RESERVED|22/7/23|test11|GB|1|3065.58
Example|590059|RESERVED|22/7/23|test7|US|1|3457.1
Example|590351|RESERVED|22/7/23|test21|JP|1|3550
Example|590422|RESERVED|22/7/23|test9|IN|1|2327.93
Example|590548|RESERVED|22/7/23|test9|US|1|2512.22
Example|590549|RESERVED|22/7/23|test9|US|1|2512.22
Example|590536|RESERVED|22/7/23|test9|JP|1|2277.17
Example|590634|RESERVED|22/7/23|test19|NULL|1|3595.43
Example|590973|RESERVED|22/7/23|test10|NULL|1|4137.43
Example|590974|RESERVED|22/7/23|test10|NULL|1|4137.43
Example|590922|RESERVED|22/7/23|test7|MY|1|3053.82
Example|590923|RESERVED|22/7/23|test7|MY|1|3303.81
Example|590805|RESERVED|22/7/23|test15|TH|1|3931.74
Example|590991|RESERVED|22/7/23|test17|SA|1|2263.58
Example|590992|RESERVED|22/7/23|test17|SA|1|2263.58
Example|591928|RESERVED|22/7/23|test20|TH|1|3313.5
Example|592098|RESERVED|22/7/23|test11|QA|1|2895.75
Example|592238|RESERVED|22/7/23|test12|IN|1|0
Example|592294|RESERVED|22/7/23|test10|NULL|1|4832.01
Example|592164|RESERVED|22/7/23|test12|AE|1|2345.57
Example|592295|RESERVED|22/7/23|test10|NULL|1|4832.01
Example|592431|RESERVED|22/7/23|test9|TH|1|2554.51
Example|592368|RESERVED|22/7/23|test15|DE|1|4633.34
Example|592560|RESERVED|22/7/23|test14|AE|1|5700
Example|592555|RESERVED|22/7/23|test14|NULL|1|3900
Example|592557|RESERVED|22/7/23|test14|NULL|1|3900
Example|592682|RESERVED|22/7/23|test20|TH|1|2048.85
Example|592651|RESERVED|22/7/23|test9|TH|1|2264.23
Example|576573|RESERVED|23/7/23|test11|US|1|4812.26
Example|576574|RESERVED|23/7/23|test11|US|1|5655.58
Example|577204|RESERVED|23/7/23|test9|TH|1|2643.64
Example|577203|RESERVED|23/7/23|test9|TH|1|2643.64
Example|577257|RESERVED|23/7/23|test9|TH|1|2643.64
Example|579198|RESERVED|23/7/23|test11|US|1|3460.74
Example|581308|RESERVED|23/7/23|test7|CH|1|5476.3
Example|587942|RESERVED|23/7/23|test7|IT|1|4383.73
Example|588197|RESERVED|23/7/23|test8|TH|1|3345.6
Example|588343|RESERVED|23/7/23|test9|TH|1|2900.91
Example|588341|RESERVED|23/7/23|test9|TH|1|2900.91
Example|588340|RESERVED|23/7/23|test9|TH|1|2643.58
Example|588342|RESERVED|23/7/23|test9|TH|1|2900.91
Example|588578|RESERVED|23/7/23|test14|NO|1|5335.02
Example|588577|RESERVED|23/7/23|test14|NO|1|5460.02
Example|588713|RESERVED|23/7/23|test6|AU|1|4666.68
Example|588886|RESERVED|23/7/23|test8|TH|1|2516
Example|589161|RESERVED|23/7/23|test12|FI|1|2741.7
Example|589396|RESERVED|23/7/23|test8|JP|1|2324.92
Example|589771|RESERVED|23/7/23|test12|QA|1|3046.33
Example|589770|RESERVED|23/7/23|test12|QA|1|3046.33
Example|589814|RESERVED|23/7/23|test6|MZ|1|4798.9
Example|589951|RESERVED|23/7/23|test8|JP|1|2324.92
Example|589855|RESERVED|23/7/23|test11|GB|1|3046.33
Example|589859|RESERVED|23/7/23|test11|GB|1|3848.25
Example|589853|RESERVED|23/7/23|test11|GB|1|3046.33
Example|590059|RESERVED|23/7/23|test7|US|1|3437.85
Example|590351|RESERVED|23/7/23|test21|JP|1|3550
Example|590422|RESERVED|23/7/23|test9|IN|1|2313.25
Example|590549|RESERVED|23/7/23|test9|US|1|2496.72
Example|590536|RESERVED|23/7/23|test9|JP|1|2262.87
Example|590634|RESERVED|23/7/23|test19|NULL|1|3572.86
Example|590548|RESERVED|23/7/23|test9|US|1|2496.72
Example|590805|RESERVED|23/7/23|test15|TH|1|3908.94
Example|591928|RESERVED|23/7/23|test20|TH|1|3313.5
Example|592098|RESERVED|23/7/23|test11|QA|1|2806.66
Example|592164|RESERVED|23/7/23|test12|AE|1|2273.39
Example|592368|RESERVED|23/7/23|test15|DE|1|3800
Example|592431|RESERVED|23/7/23|test9|TH|1|2554.51
Example|592651|RESERVED|23/7/23|test9|TH|1|2194.56
Example|592682|RESERVED|23/7/23|test20|TH|1|2048.85
Example|594736|RESERVED|21/7/23|test20|TH|1|2388.7
Example|594667|RESERVED|21/7/23|test8|TH|1|2788
Example|594740|RESERVED|21/7/23|test7|SA|1|3838.01
Example|595425|RESERVED|21/7/23|test11|MY|1|4100
Example|595388|RESERVED|21/7/23|test20|TH|1|2303.73
Example|595259|RESERVED|21/7/23|test11|CN|1|3690
Example|595261|RESERVED|21/7/23|test11|CN|1|3653.09
Example|595255|RESERVED|21/7/23|test11|CN|1|3653.09
Example|595418|RESERVED|21/7/23|test11|PK|1|3287.8
Example|595309|RESERVED|21/7/23|test11|CN|1|3653.09
Example|NULL|NULL|21/7/23|test40|NULL|1|2718.78
Example|NULL|NULL|21/7/23|test3|NULL|5|14018.7
Example|NULL|NULL|21/7/23|test3|NULL|10|30586.2
Example|595143|RESERVED|21/7/23|test20|SA|1|2818.39
Example|595100|RESERVED|21/7/23|test19|NULL|1|4059
Example|595011|RESERVED|21/7/23|test40|VN|1|2468.78
Example|595012|RESERVED|21/7/23|test40|VN|1|2468.78
Example|595101|RESERVED|21/7/23|test19|NULL|1|4059
Example|595098|RESERVED|21/7/23|test19|NULL|1|4059
Example|595099|RESERVED|21/7/23|test19|NULL|1|4059
Example|594964|RESERVED|21/7/23|test11|IN|1|3365.16
Example|595118|RESERVED|21/7/23|test20|TH|1|2383.82
Example|595187|RESERVED|21/7/23|test9|US|1|3345.71
Example|595013|RESERVED|21/7/23|test40|PH|1|2468.78
Example|594940|RESERVED|21/7/23|test9|KR|1|2626.51
Example|595014|RESERVED|21/7/23|test40|PH|1|2468.78
Example|595175|RESERVED|21/7/23|test7|HK|1|4382.15
Example|592219|RESERVED|21/7/23|test21|TH|1|3000
Example|595007|RESERVED|21/7/23|test40|SG|1|2468.78
Example|594942|RESERVED|21/7/23|test9|US|1|3533.81
Example|595002|RESERVED|21/7/23|test40|SG|1|2468.78
Example|594953|RESERVED|21/7/23|test20|DE|1|2303.74
Example|594756|RESERVED|21/7/23|test7|CN|1|4802
Example|595046|RESERVED|21/7/23|test7|CN|1|4802
Example|595071|RESERVED|21/7/23|test7|EG|1|3794.64
Example|595003|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595004|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595005|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595015|RESERVED|21/7/23|test40|TH|1|2468.78
Example|594999|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595006|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595008|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595010|RESERVED|21/7/23|test40|ID|1|2468.78
Example|595000|RESERVED|21/7/23|test40|SG|1|2468.78
Example|595001|RESERVED|21/7/23|test40|SG|1|2468.78
Example|590986|RESERVED|21/7/23|test14|PT|1|3311.32
Example|593482|RESERVED|21/7/23|test7|IT|1|3331.82
Example|593483|RESERVED|21/7/23|test7|IT|1|3331.82
Example|590931|CHECKED IN|21/7/23|test21|DZ|1|2950
Example|595016|RESERVED|21/7/23|test40|MY|1|2468.78
Example|595018|RESERVED|21/7/23|test40|MY|1|2468.78
Example|595019|RESERVED|21/7/23|test40|CN|1|2468.78
Example|595020|RESERVED|21/7/23|test40|CN|1|2468.78
Example|595022|RESERVED|21/7/23|test40|IN|1|2468.78
Example|595021|RESERVED|21/7/23|test40|CN|1|2468.78
Example|594736|RESERVED|22/7/23|test20|TH|1|2388.7
